age,weight,height,income_lpa,smoker,city,occupation,insurance_premium_category
30,110.9,1.89,23.6113131282519,False,North Tinaland,private_job,Low
67,93.4,1.88,1.830702134009876,False,New Samanthachester,freelancer,High
51,90.9,1.83,3.3353622595291954,False,Barnettville,student,Medium
32,87.1,1.58,9.332025513862307,False,East John,student,Low
56,107.8,1.66,29.63420058257672,False,New Sydney,private_job,Medium
47,107.0,1.82,31.1820550579396,True,Kylechester,government_job,Low
69,77.4,1.57,12.740016629465975,True,New Rodneyport,retired,Medium
38,57.0,1.82,46.27334809547829,False,Robertoside,freelancer,High
37,95.4,1.63,41.72404932864752,True,East Ashleyfurt,government_job,Low
67,79.4,1.8,44.625495184145706,False,Youngborough,unemployed,High
53,66.1,1.9,5.686441241104308,False,North Douglashaven,government_job,Low
48,67.7,1.84,47.38650693508994,False,Hopkinsmouth,private_job,Low
70,54.6,1.76,42.437520987592094,False,North Nathanton,unemployed,Medium
57,65.1,1.57,4.078076843983969,False,Nguyenstad,retired,Low
41,72.4,1.78,3.9893308421177545,True,New Jeffrey,student,Medium
33,67.2,1.84,32.79709668636077,True,Gonzalezside,government_job,Medium
63,112.1,1.72,14.32061327958304,False,Hardyview,student,High
40,76.2,1.87,26.62266858210592,True,Robertbury,business_owner,Low
24,60.2,1.82,47.2148995837159,False,West Gregory,unemployed,Medium
65,72.8,1.86,48.337555125686045,True,Justinport,unemployed,Low
54,107.7,1.83,41.08288386574281,False,Michelleland,business_owner,Low
66,93.8,1.86,33.71437748930628,True,North Sheri,retired,Low
53,84.4,1.88,33.86637259937184,True,Coxchester,unemployed,High
74,81.3,1.84,14.454738274164669,True,West Kyleburgh,unemployed,High
64,102.0,1.88,17.107676409164313,False,Port Meredith,business_owner,Medium
20,58.2,1.71,37.19165043911959,True,Crawfordfurt,business_owner,Low
26,91.8,1.67,25.312016908575185,False,Rachelview,business_owner,Medium
20,115.0,1.83,42.84360974682001,True,East Briana,unemployed,Medium
67,104.3,1.82,6.799343463171238,False,Andreafort,government_job,Medium
34,87.9,1.84,39.77334617408151,False,West John,unemployed,Low
31,106.6,1.71,26.40504866333422,False,Autumnchester,student,High
62,108.1,1.9,34.789304690743,True,Butlerborough,business_owner,High
24,75.1,1.86,9.552023609188511,True,South Jake,unemployed,Low
68,92.8,1.74,13.4844262069957,False,Frenchfort,business_owner,High
31,96.2,1.84,3.20795801040051,False,West Davidport,retired,Medium
61,96.0,1.59,12.25298698989273,True,Valdezland,government_job,Medium
24,111.0,1.75,20.925007314054,False,Tylerstad,private_job,High
32,52.5,1.87,26.488214033480197,True,Stephenshire,private_job,Medium
38,64.6,1.72,21.89933193443815,False,Richardsonport,private_job,High
54,62.6,1.7,11.116197385450022,False,Brownbury,government_job,Medium
29,80.8,1.87,2.9138870771602363,True,North Samuel,unemployed,Medium
74,69.8,1.87,7.491843715649701,True,Myersberg,retired,Medium
40,80.1,1.9,7.883688751931825,True,South Jacob,government_job,Medium
27,113.9,1.6,0.7933384876899359,False,Port Timothy,retired,Medium
62,68.5,1.69,7.800250556019928,True,Annmouth,business_owner,Low
37,83.5,1.8,25.5283279750218,True,Port Kurtmouth,government_job,High
40,92.0,1.88,48.62930346788176,False,Pricehaven,unemployed,Medium
57,66.8,1.72,20.67447662236347,True,Lake Katrinaberg,business_owner,Medium
34,99.7,1.78,6.104755356453117,False,East Mark,unemployed,Medium
68,59.2,1.63,6.572534541843475,True,Lake Kristen,student,High
68,56.5,1.62,11.149718568796304,False,Scottmouth,retired,Low
41,111.8,1.58,33.185772673207914,False,Lorraineton,business_owner,Low
71,76.0,1.9,15.563300760768616,True,South Renee,unemployed,Medium
41,104.4,1.77,21.00692251279839,True,West Erin,business_owner,High
67,65.0,1.67,40.44085293280482,False,East Williamchester,business_owner,High
37,109.6,1.79,21.828071799352884,False,Johnsonborough,government_job,Medium
36,101.1,1.67,3.5976083402505474,False,New Benjaminchester,student,Low
35,63.5,1.74,47.65954716066153,True,South Scott,private_job,Medium
26,80.6,1.6,17.942670856073544,False,Milestown,private_job,Low
56,91.7,1.82,17.10170433317661,False,Port Jenniferborough,student,Medium
74,115.8,1.86,44.69353525709716,False,Garciamouth,private_job,High
26,88.2,1.9,2.1601189964006093,False,South Karen,freelancer,Medium
39,99.3,1.76,0.7276260732966989,True,Aprilberg,retired,Medium
24,115.9,1.88,10.345921101900132,False,New Martha,retired,Low
21,77.7,1.83,45.74073705483698,False,Smithton,private_job,High
20,111.7,1.84,19.177787468138263,False,Petersonhaven,private_job,Medium
33,119.7,1.83,16.064855497649308,False,New Christopher,retired,Medium
74,117.2,1.61,35.41030957806984,True,Bryanmouth,freelancer,High
36,66.3,1.83,12.651666236100583,True,North Debra,freelancer,Medium
45,101.9,1.59,4.008157419066389,False,Jonathanview,retired,High
35,61.9,1.89,33.84721504565732,False,Gonzaleztown,business_owner,Low
54,61.8,1.54,21.43230851030934,False,South Ashley,government_job,High
55,89.7,1.8,16.091072685762256,False,Port Laurenside,student,High
57,88.4,1.72,2.2665528699426947,False,South Kiara,retired,Low
68,100.6,1.81,0.5727209132659855,False,Sheaborough,retired,Low
74,56.5,1.84,7.470679197798714,False,Alvarezside,government_job,Medium
25,88.6,1.9,28.856557011222428,False,West Albertberg,business_owner,Low
59,57.0,1.77,1.9038031156575508,True,North Sarah,freelancer,Medium
27,86.4,1.67,4.934424827513276,True,New Josephhaven,student,High
45,117.6,1.6,36.32669200493024,False,Jenniferstad,government_job,Low
68,57.7,1.58,0.8779262608079067,True,South Mark,retired,Low
64,101.5,1.61,10.717811127396203,False,Port James,freelancer,Low
21,92.3,1.86,29.35339681408725,False,Ryanmouth,student,Low
70,99.6,1.82,47.42267675935293,True,East Ashley,student,High
42,108.7,1.65,45.78955013898534,True,Jessicaborough,private_job,Medium
26,51.7,1.77,1.847361260591213,True,Port Lisa,business_owner,Medium
36,96.9,1.63,1.4382805328536084,False,Dayburgh,retired,High
67,56.6,1.67,13.557035468153671,True,West Amanda,unemployed,Low
37,51.1,1.89,49.873963992241805,True,Matthewbury,private_job,Medium
42,95.0,1.68,8.121456450093596,True,Port Alyssaview,business_owner,Low
73,51.2,1.6,14.780186912489654,True,East Kenneth,business_owner,Low
33,113.4,1.74,31.7089915862296,False,South Ian,freelancer,High
59,107.4,1.79,1.6246859491071306,True,North Bradleyview,retired,Low
40,108.7,1.88,17.525260470400603,True,Lake Andrewmouth,student,High
72,73.7,1.58,30.542329487474344,True,Jonathanborough,student,Medium
34,60.2,1.59,3.1646787839685406,True,Ericksontown,retired,Medium
73,66.2,1.77,36.02161838639079,True,Lake Christopher,business_owner,Medium
75,79.7,1.78,4.42971435221049,False,Greenbury,retired,Medium
42,90.6,1.58,5.813422757471879,False,Richardland,freelancer,Medium
65,97.8,1.66,45.51371844222669,False,Christensenmouth,retired,High
46,90.2,1.74,31.70304865316896,False,West Leslie,student,Medium
34,118.6,1.77,1.495666165639962,False,Johnnyton,freelancer,Low
64,72.5,1.73,0.7521088434844398,False,South Carolton,retired,Medium
65,111.7,1.62,0.5740630472138168,True,New Franciscoton,retired,High
22,99.1,1.84,40.73755137513856,True,Timothyfort,unemployed,Low
68,69.1,1.9,3.735867508061864,False,South Russellbury,government_job,Low
37,89.4,1.62,10.375191838008911,False,Beanfurt,unemployed,Low
45,77.0,1.89,47.521203173159456,False,South Jayside,retired,High
68,82.8,1.76,49.8260264418804,True,Lake David,unemployed,High
68,104.5,1.88,29.86003567506296,False,Stewarttown,retired,High
30,93.5,1.81,18.745641302563627,False,New Tamaraview,business_owner,Low
51,62.3,1.73,37.16960932248296,False,West Mathewville,private_job,Low
34,118.4,1.81,1.2233616787598955,True,East Sharon,retired,High
27,56.1,1.9,33.047065271735114,True,Griffinmouth,business_owner,Low
73,83.0,1.71,28.797078411822262,True,Christinahaven,freelancer,Low
68,83.7,1.58,24.37184683124665,True,Port Patrick,business_owner,Low
33,60.0,1.78,46.251089694352046,False,North Julie,private_job,Medium
31,115.0,1.66,28.30342432538248,False,North Donaldville,freelancer,High
64,93.0,1.65,47.822168383381936,True,Deleonside,freelancer,High
41,55.7,1.76,23.82664209901272,False,North Jasonview,unemployed,Medium
32,117.9,1.88,9.606253630282216,True,New Kathryn,government_job,Low
64,88.9,1.55,8.27624560916908,False,Port Amandastad,unemployed,High
48,95.5,1.69,47.93136540009068,False,East Debbieport,student,High
35,117.2,1.53,0.981480466805187,False,Mcintoshtown,retired,Low
59,104.7,1.86,6.76743411128676,False,East Ronald,freelancer,High
38,113.6,1.72,0.6137974554729311,True,Port Brendaport,government_job,Low
58,113.9,1.59,5.990971235654573,True,Martinezside,freelancer,Medium
28,114.8,1.69,1.9705995288272329,True,Lauraland,retired,Low
32,76.5,1.62,0.99611446182086,False,Ericstad,retired,High
41,59.8,1.7,36.13550271606246,True,Johnfort,unemployed,Medium
33,113.7,1.74,21.489778883610366,False,Maldonadofort,government_job,Low
62,87.9,1.82,32.66854914596178,False,Stevensshire,business_owner,Medium
32,87.6,1.77,0.6308327021998347,False,East Thomasbury,government_job,Low
30,119.8,1.85,31.55527004394394,False,Sandrabury,retired,Medium
51,103.2,1.61,34.04549545152149,False,Chapmanburgh,private_job,High
22,118.2,1.75,16.87646979381132,False,East Courtneybury,student,Medium
68,109.9,1.68,17.28711409232018,False,Brendashire,freelancer,Medium
23,119.8,1.73,10.475123741226646,False,Mooreport,business_owner,High
69,51.6,1.65,22.27874348979492,False,East Tracyburgh,freelancer,Medium
41,73.0,1.85,1.5139561155165824,False,Debraview,unemployed,Low
67,97.6,1.72,5.365097544962441,True,North Susan,retired,Medium
42,105.8,1.77,8.806197741606606,True,Jasmineport,student,High
72,59.4,1.85,14.05768956717938,False,South Aliciaburgh,retired,Medium
28,117.1,1.77,11.237881310114886,True,West Kaylaton,student,Low
41,82.4,1.88,43.76434428349586,True,Port Scottmouth,unemployed,Low
25,101.1,1.59,18.655745456210852,True,Port Kennethside,unemployed,High
39,90.8,1.83,2.906131488337166,True,Kimberlymouth,retired,High
46,116.1,1.64,9.504831867437968,True,Patriciaport,freelancer,High
69,60.0,1.72,19.3656867991559,False,New Alejandro,business_owner,Medium
53,68.8,1.63,36.008198929721935,False,Jacobberg,business_owner,Medium
61,52.5,1.75,26.72536826316622,False,Stephanieberg,freelancer,Medium
20,76.4,1.59,4.507972247400446,False,North Sarahton,student,Medium
26,87.5,1.81,39.08811861965866,False,Mcdanielberg,private_job,Low
57,111.0,1.85,42.827442853269154,False,South Susanport,unemployed,High
39,56.8,1.66,2.4031628706163506,True,Kentburgh,freelancer,Low
40,75.3,1.65,8.146449011549809,False,Wilsonport,freelancer,Low
27,101.4,1.56,47.10394840624845,True,East Nicolefurt,student,Low
32,65.6,1.69,1.8906728623833304,False,Petersontown,retired,High
21,79.3,1.59,22.945352900153495,False,New Stephanieland,private_job,Low
41,99.0,1.57,37.31050010417083,False,Alexanderchester,unemployed,Low
44,68.6,1.64,12.432760186149752,False,Port Julia,freelancer,Low
71,58.5,1.75,40.257854394859166,False,Kevinbury,business_owner,Low
36,76.1,1.69,6.438173840821579,False,Powellton,student,High
64,57.7,1.89,8.570465908490196,False,Lake Josephview,government_job,Medium
66,59.5,1.59,13.868209856981265,True,Bakerport,retired,Medium
58,105.8,1.8,27.55078099362604,False,Julieview,private_job,Low
66,115.4,1.84,9.799357907241443,True,Port Michael,retired,Low
73,119.8,1.56,20.29750517967849,False,Lake Andrew,retired,High
36,80.9,1.79,0.8665317269500239,False,East Shaun,retired,High
39,84.8,1.61,0.8892350795336501,False,Port Luke,freelancer,Low
37,84.3,1.57,0.9368078268956704,True,West Jennifer,retired,Low
64,102.7,1.85,23.494530508753652,False,Michelleborough,unemployed,High
71,67.9,1.77,14.803455993434124,True,East Heidi,retired,Medium
31,93.6,1.8,9.893166424970264,True,Whitebury,retired,Low
71,109.7,1.61,31.30365857656549,True,Scottfort,retired,High
23,103.6,1.83,37.228266005125626,False,Robinstad,student,Low
68,91.3,1.56,10.650294239123776,True,West Kiara,government_job,High
74,72.6,1.62,19.84400359550357,False,Johnmouth,retired,High
74,52.9,1.55,3.836996800801573,False,Williamville,student,High
70,102.9,1.86,13.936369699211204,True,New Sethtown,retired,Medium
71,104.7,1.83,28.91719785272347,True,Port Christopherland,freelancer,High
61,78.2,1.7,39.82509297613312,False,South Jonathan,unemployed,High
65,74.9,1.65,0.9495626075886588,False,North Nancystad,retired,High
39,53.9,1.78,36.1895227676384,False,East Tonya,private_job,Low
64,52.7,1.78,3.159961572027827,False,Lake Scott,retired,Low
36,91.0,1.75,4.024713228769809,False,North Vincent,freelancer,Low
23,84.6,1.67,12.117748432763737,False,North Matthewview,retired,Medium
68,113.9,1.64,12.433040399969752,True,South Andrealand,student,Low
31,82.6,1.54,1.3597785688761763,True,Jacksonport,freelancer,High
64,105.8,1.79,34.62729711219608,False,Haydenfort,government_job,High
57,58.8,1.68,0.9806882058400802,False,Lake Stephanie,retired,Medium
71,62.4,1.63,8.501286981491173,False,Brownside,business_owner,Low
30,82.6,1.55,2.30223934178934,False,West Paul,retired,Low
37,116.4,1.54,5.030563470380562,True,West Anthony,retired,High
34,71.0,1.62,0.5690717214816613,False,Dianemouth,student,Medium
51,71.5,1.83,5.553666808388401,False,Heatherberg,student,Medium
40,85.2,1.76,3.323392279681693,True,East Brittany,government_job,Low
56,71.5,1.65,20.838863462344467,False,Linside,government_job,Medium
70,97.1,1.9,24.47209276155455,False,Jacksonfort,retired,Medium
41,83.6,1.54,34.869882426827424,False,Nicholsonfort,retired,Medium
37,82.6,1.58,37.96828736441117,False,West Donnahaven,business_owner,Medium
59,88.4,1.57,31.843925482092924,True,Port Ianstad,government_job,High
64,52.2,1.72,1.3628097846452132,False,Coreyberg,retired,Medium
60,91.6,1.78,16.500117757892436,False,East Shannonton,unemployed,Low
34,51.9,1.58,2.1335802349593616,False,South Abigail,student,Medium
34,87.9,1.66,14.884942916098002,False,Harrischester,unemployed,Medium
59,99.4,1.83,3.165826308781412,True,Collinston,freelancer,High
44,116.8,1.77,28.791783348880283,False,West Jesus,retired,Low
21,78.3,1.54,42.98512938216837,False,North Daniel,unemployed,Medium
38,110.7,1.82,0.9554359783335478,False,Roberttown,retired,Low
57,94.3,1.81,3.449962430302919,True,Karenport,freelancer,Low
27,98.2,1.64,0.6384646666691977,True,Andrewland,freelancer,Low
60,92.2,1.55,11.057129956101328,True,Port James,freelancer,Low
30,56.7,1.58,22.284713007829644,True,Woodshire,unemployed,High
23,73.7,1.84,2.678709259456117,True,North David,unemployed,Medium
27,110.5,1.74,18.158722785319984,False,Williamsfurt,unemployed,High
64,79.4,1.79,9.648502025595274,False,West Nancy,retired,Low
73,70.4,1.61,9.35327877524382,True,Ronaldborough,business_owner,High
67,51.4,1.65,41.88650111407106,False,Shannonton,student,Medium
44,115.1,1.7,21.37858173551391,True,South Erikside,government_job,Medium
32,59.7,1.68,25.043317242776745,False,New Jerry,business_owner,Low
57,99.8,1.54,23.073251988268257,False,Gilberttown,retired,Low
74,106.0,1.59,2.0714823566257823,False,Carolberg,freelancer,Low
29,110.4,1.57,47.36094926063876,False,Lake Tinaberg,unemployed,High
64,80.1,1.85,5.109791520571626,True,East Shannonton,government_job,Low
27,89.3,1.6,6.134065237883176,True,Port Aaronshire,student,Medium
27,91.2,1.87,23.191642518319178,True,Medinaburgh,business_owner,Medium
28,80.6,1.6,2.6609819838165825,False,Port John,retired,High
34,86.3,1.73,0.6361555232994424,False,Michaelmouth,retired,Low
37,61.4,1.63,32.9423724209969,True,East Tiffanymouth,government_job,Medium
19,113.6,1.56,40.42146594897345,True,Lake Bruceburgh,private_job,Medium
45,105.5,1.77,32.71776686057834,True,West William,student,High
73,85.5,1.86,12.460190299909527,False,Teresaland,retired,Medium
33,60.2,1.83,38.91446520540916,False,Gracefort,freelancer,High
30,104.9,1.78,14.072400094626031,False,East Jeffrey,freelancer,Low
74,77.3,1.85,17.761213041365647,False,Robertmouth,government_job,High
53,56.7,1.82,2.979642254747002,False,Port Johnny,government_job,Medium
58,86.4,1.89,4.3258648605008005,True,Kathrynville,government_job,Medium
68,75.7,1.54,12.2286179807693,False,Williambury,retired,Medium
73,99.6,1.75,27.45386959644054,True,Riveraville,freelancer,High
23,51.1,1.53,28.540673908277668,False,Thompsonview,unemployed,High
55,111.5,1.55,1.7601391741112762,True,East Christopher,retired,Low
34,57.4,1.62,0.7140167075601158,False,South Bradleyton,retired,Medium
20,111.5,1.74,18.953007696704628,False,Stewartberg,retired,Low
74,119.1,1.64,13.831767234626868,True,Louistown,retired,High
27,65.9,1.7,0.585330493158785,False,Craighaven,retired,Medium
72,102.6,1.67,6.5790762170569534,True,Port Vickieshire,business_owner,High
75,117.7,1.69,33.12511823584211,False,Robertburgh,retired,High
72,61.7,1.63,46.670095299357854,False,South Martin,government_job,Medium
64,80.1,1.86,41.3163666128064,False,Lake Christopherfort,unemployed,Low
19,87.2,1.81,16.26728990767901,False,Andrewport,unemployed,Low
62,66.6,1.65,27.50398017870708,True,West Daniel,unemployed,Low
27,90.0,1.74,1.559948502119085,True,Moralestown,retired,Low
19,105.9,1.75,0.6307371344445125,True,East Aaron,student,Medium
65,61.7,1.9,40.40896483276476,True,Johnhaven,student,Medium
40,119.1,1.68,46.35531868380127,True,North Jacob,unemployed,Medium
53,68.0,1.78,37.045059430645175,True,West Mary,unemployed,High
67,110.5,1.65,1.1357313891315524,True,East Jacobstad,business_owner,Medium
55,83.5,1.54,12.347809105900108,False,Susanmouth,freelancer,Low
72,103.3,1.59,13.101524800918549,True,Martinezborough,student,High
49,103.0,1.89,35.827631299279155,False,Williamsfurt,business_owner,Low
63,98.8,1.73,18.872420220753813,False,Lake Pamelamouth,government_job,High
69,79.9,1.82,1.010431462652316,False,North Gloria,retired,Low
70,91.5,1.54,10.406152914406984,True,Lake Tina,unemployed,High
67,63.5,1.85,25.971765873192805,True,Deleonchester,unemployed,High
47,89.0,1.84,40.20319182310749,True,Blackland,private_job,Low
29,57.0,1.86,29.48732479225047,True,Butlerhaven,government_job,Medium
47,99.7,1.87,27.07888633474195,False,Jonestown,government_job,Medium
60,54.7,1.87,7.349459491495351,True,South Kathleen,unemployed,Low
36,87.9,1.83,14.164070293428342,False,Port Amandamouth,government_job,Medium
70,70.2,1.6,15.023922712192324,True,Jeffreyfort,student,High
19,92.8,1.87,40.86150608667014,False,West Ryan,unemployed,Medium
54,111.0,1.56,14.496449606743766,False,Weaverview,retired,High
52,51.8,1.71,7.69530665564885,True,Charlesborough,unemployed,Medium
30,78.5,1.84,7.364187821045323,True,Lake Julialand,retired,Medium
75,74.0,1.66,1.2189439482537494,True,West Craig,retired,Low
48,119.8,1.89,41.5445952163027,False,Dianebury,government_job,High
53,51.6,1.84,7.081973784175454,True,East Amanda,government_job,Medium
33,68.3,1.6,17.74272172535894,False,Christopherton,private_job,Low
69,117.5,1.6,16.55032973463175,True,Guerraborough,business_owner,Medium
56,53.6,1.55,5.935252322528279,True,West David,retired,Low
57,51.6,1.53,6.24778361970419,True,Lake Gabriella,government_job,Medium
44,52.4,1.6,23.741180735870863,False,East Jordanchester,unemployed,Medium
36,56.0,1.69,46.46290000961607,False,Martinezton,unemployed,Medium
20,55.5,1.84,1.1457804949032688,False,South Thomasfort,government_job,Medium
30,119.1,1.59,27.82758283581873,True,Lake Carl,student,Low
61,117.1,1.74,42.428444460795895,False,Port Bryan,government_job,High
48,94.7,1.61,13.14922103556831,False,Piercemouth,government_job,Low
51,68.2,1.86,10.37411336559175,False,Port Angelica,retired,Medium
50,73.3,1.89,22.16671924883159,True,South James,government_job,High
38,116.6,1.54,5.213644420625586,False,South Jacob,government_job,High
34,52.6,1.8,33.47938920258164,False,South Amberland,unemployed,Medium
63,54.3,1.79,30.305927867344227,False,Port Antonio,unemployed,Low
69,117.4,1.61,12.225903877964068,True,Lake Jimland,student,Low
53,107.2,1.76,28.05123015701028,False,New Lorettashire,business_owner,Medium
56,69.4,1.88,44.36912719920602,False,Coleshire,private_job,Low
25,84.0,1.68,1.5520625520035385,False,Adambury,unemployed,Low
57,65.4,1.71,2.0953088213858906,True,Vargasside,unemployed,High
66,118.4,1.83,0.9693771615994125,False,Codytown,retired,High
74,64.0,1.8,1.7448422245087205,False,Randyton,retired,High
70,58.8,1.75,15.91901296035035,False,Brianburgh,government_job,Low
51,118.5,1.62,35.44916140141524,False,Valenciatown,freelancer,Low
58,92.2,1.9,4.382376352080562,True,West Davidton,government_job,Medium
26,73.0,1.59,0.6025288093250385,True,Shawnton,freelancer,High
49,58.3,1.63,34.12187057514819,False,New Melissa,unemployed,Medium
33,118.8,1.74,15.776771157293627,False,South Angelabury,retired,Medium
50,69.5,1.68,35.48680501304383,True,Port Ronaldmouth,unemployed,Low
74,97.4,1.64,22.228705817728454,False,Joshuaton,unemployed,High
70,62.1,1.6,6.655851678531688,False,Stephenston,retired,Medium
64,111.8,1.88,40.01555926263228,False,Youngbury,unemployed,Low
38,63.0,1.78,1.835001093905724,False,Port Davidburgh,retired,Low
53,108.0,1.86,3.850698385700292,True,Hicksfort,government_job,Low
66,58.4,1.9,37.71675307598315,False,Josebury,private_job,High
30,58.7,1.81,8.58085547868238,False,East Gwendolyn,business_owner,Medium
22,56.0,1.59,47.32584163306917,False,Ryanland,student,Medium
42,71.4,1.57,0.6397091444575761,False,Loveport,retired,High
20,82.4,1.69,25.45609277097792,False,Port Lisamouth,unemployed,Low
70,109.6,1.68,33.36474476529441,False,West Melissa,retired,High
62,71.4,1.81,3.4878377932490032,False,New Alan,freelancer,Medium
34,72.9,1.54,9.77039733125789,False,Lake Kayla,unemployed,Medium
64,115.8,1.8,43.46704738408567,False,North Jonathan,government_job,High
71,104.0,1.63,4.619762408112006,False,Rodriguezshire,retired,High
69,101.5,1.88,0.921605147267309,False,Michellehaven,unemployed,Low
54,62.2,1.54,3.802599758796332,False,Lake Andrew,unemployed,Medium
34,100.0,1.84,22.629828513520987,True,Davidfort,retired,Medium
38,84.7,1.57,22.07351178494932,False,Martinezton,unemployed,High
48,83.3,1.58,22.93115318034144,False,Emilychester,unemployed,High
69,51.8,1.69,1.1514457315995026,True,Port Erictown,student,Low
63,100.0,1.72,1.1653091819696788,False,South Courtneyburgh,retired,Medium
46,59.0,1.73,16.831229398087288,False,West Paulchester,freelancer,Medium
62,73.6,1.58,0.5791737912199253,False,North Heather,freelancer,Low
74,64.1,1.63,0.5936624423399712,True,Snyderborough,retired,Medium
55,75.0,1.86,43.14839952997986,False,West Robertshire,retired,Medium
25,106.8,1.76,16.02464435921716,False,Georgeland,retired,Medium
40,59.6,1.53,2.8190915242137464,False,Scottmouth,retired,Medium
33,85.6,1.77,9.102367485120986,False,Lake Edwardland,unemployed,High
38,65.1,1.77,9.082617266394422,True,Lake Steven,student,Low
42,105.7,1.86,1.6348268520399158,False,Foxport,government_job,High
25,62.8,1.65,33.55909911094935,False,East Wayneville,private_job,Medium
65,117.0,1.82,2.8072151882917877,True,West Lisa,freelancer,High
69,74.7,1.82,6.247157403408568,True,Beckershire,retired,Low
66,59.4,1.54,12.787076024634306,True,West Carmenborough,retired,High
35,62.1,1.53,21.363405335432223,False,North Michael,unemployed,Low
49,53.9,1.69,32.53544064068573,False,East Ericberg,retired,Medium
74,108.3,1.6,0.6420828146867937,False,Boylebury,student,High
26,116.0,1.77,38.94585268849296,False,North David,business_owner,Low
66,111.3,1.79,32.1023199709269,True,Masonview,business_owner,Medium
59,89.1,1.69,20.836895149158792,True,West Christopherhaven,retired,Medium
32,60.7,1.71,2.674870464805319,False,East Timothy,retired,Low
64,94.5,1.58,12.391838225371814,False,Hendersonchester,freelancer,High
48,102.9,1.54,5.781869736747286,True,Deborahchester,retired,Low
48,107.6,1.71,2.8912127580046976,True,Kristinabury,retired,High
36,103.2,1.68,5.750106426843272,True,East Craigburgh,government_job,Medium
54,108.7,1.6,34.29521936937628,False,Grantburgh,freelancer,Low
64,53.0,1.55,0.6099241692056574,True,West David,retired,Medium
20,115.7,1.58,8.707221900522512,False,East Michaelville,private_job,Medium
62,118.4,1.85,43.22805747954696,False,Ryanbury,government_job,Low
21,71.5,1.82,47.88211632038667,True,North Annberg,private_job,Low
34,67.5,1.55,2.011120773180867,False,North Ralphview,student,Low
63,105.9,1.85,42.72850383045829,False,New Michaelstad,unemployed,Low
43,117.0,1.9,3.997386834644138,True,Gutierrezmouth,retired,Medium
53,116.3,1.74,1.791486669021965,False,Emmaborough,government_job,Low
30,119.3,1.87,44.79180064982854,False,Kimchester,private_job,Low
63,90.5,1.59,12.715376682622562,False,North Peggyburgh,private_job,Medium
52,74.6,1.73,9.256890354019152,True,Lake Jamesstad,student,Medium
50,70.7,1.58,18.853360604227387,True,New Todd,government_job,Medium
68,108.2,1.82,18.81374663811317,False,Danielfort,retired,Low
21,93.1,1.8,22.03310787063018,False,Ramirezborough,private_job,Medium
47,65.9,1.73,13.061452061527298,True,Jenniferstad,retired,High
49,62.6,1.59,10.40717389463238,True,Reedbury,student,Low
55,90.3,1.83,21.984307765146944,True,Deborahtown,unemployed,Low
48,52.4,1.79,5.942134393641514,False,East Gabrielland,unemployed,Medium
70,108.3,1.83,6.638114313208707,False,East Davidland,freelancer,Low
19,60.8,1.78,23.2442692400207,True,Port Ryanborough,private_job,Low
69,65.5,1.63,14.4117507523656,False,Jacobchester,student,High
65,75.3,1.7,13.86616865777988,True,Royberg,private_job,Low
43,103.2,1.75,37.94255178331107,False,Lindaport,retired,Medium
64,57.9,1.59,15.46505406332762,True,Wilkinsfort,retired,High
68,85.5,1.54,5.436657233949611,False,Gouldstad,retired,Medium
45,98.2,1.89,49.403367331655055,False,Woodstad,business_owner,High
36,105.9,1.54,9.718309003262348,False,Lindsayville,private_job,Low
42,115.4,1.54,21.71199716695575,False,Smithbury,freelancer,High
70,55.9,1.85,14.825238710121628,False,Milesport,retired,Medium
22,81.9,1.61,2.62444686182939,True,Lake Benjaminmouth,retired,High
25,91.3,1.66,29.750654290063032,False,Danielsmouth,private_job,Medium
60,110.1,1.74,2.1386887093515257,False,West Virginialand,retired,High
24,117.6,1.61,14.870511022903358,True,Port David,student,High
52,99.9,1.89,1.363559604826123,True,Amyview,retired,Medium
51,67.9,1.79,42.17740994804938,False,Anthonyport,business_owner,High
39,52.3,1.74,46.50734600972094,False,Deniseshire,business_owner,Medium
24,57.6,1.53,13.36955205201944,True,Lake Jonathantown,government_job,Low
55,94.4,1.54,14.185641296363002,False,Burkeberg,unemployed,Low
33,70.1,1.71,20.110946486671786,False,Lake Debrashire,freelancer,Medium
49,70.5,1.72,0.9203977331401884,False,Albertfort,student,High
30,51.8,1.56,4.923739771769691,False,Nathanshire,retired,Medium
24,94.1,1.78,6.94860758344849,False,Anthonyburgh,business_owner,High
68,88.8,1.54,10.210725993123816,True,South Thomas,retired,High
39,81.0,1.63,14.454109575466962,True,Port Lauraville,retired,Low
38,66.3,1.89,37.914930991091005,False,New Jamesfurt,private_job,High
45,69.0,1.71,23.815963279504743,True,Lake Melissa,business_owner,Medium
75,62.2,1.63,12.38322955300332,False,Wesleyhaven,freelancer,High
74,99.6,1.78,47.30920088316044,False,Hansenberg,retired,High
72,53.4,1.75,6.247931662486587,True,Port Kayleeside,retired,Medium
21,60.9,1.63,0.8402239646067299,True,Jessicamouth,student,Medium
22,58.4,1.89,23.344652728300566,False,East Lisaton,unemployed,High
58,73.4,1.55,4.659782519364482,False,North Natalieburgh,freelancer,Low
53,118.1,1.55,0.7939295216431113,True,Barberberg,retired,Medium
31,64.5,1.57,0.5769240802693859,True,Port Robert,business_owner,Medium
29,53.5,1.72,21.603809463331554,False,Harrytown,business_owner,Low
52,66.9,1.61,16.75118125942625,True,Jamesfurt,private_job,Medium
63,67.0,1.87,26.047175689427345,False,Danielburgh,student,Medium
